fingerprint,product_name,brand,sku,category_path,product_url,price,currency,unit_pack_size,availability,description,specifications,image_urls,alternative_products,rating,review_count,scraped_at
05c9ecbdd10ecc56f0b4e77f25cff06b,Inspire™,Safco Dental,DRCCH,gloves > Nitrile gloves,https://www.safcodental.com/product/inspire-trade,23.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcch_2.jpg""]",[],4.4,5,2026-03-17T07:06:04.526393
d5b9fc62dbe0198f5e5d70b9f49db483,CARBON® Nitrile,Safco Dental,DRCCG,gloves > Nitrile gloves,https://www.safcodental.com/product/carbon-reg-nitrile,16.79,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg""]",[],5.0,1,2026-03-17T07:06:04.526393
1b8bf41c8cb565b078f2cb04d12ae9ea,Pulse® Logic™,Safco Dental,DRCCF,gloves > Nitrile gloves,https://www.safcodental.com/product/pulse-reg-logic-trade,17.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccf.jpg""]",[],,,2026-03-17T07:06:04.526393
6a11e9bbabee0dbacd71baf4fe2a33fa,Transcend™,Safco Dental,DRCCC,gloves > Nitrile gloves,https://www.safcodental.com/product/transcend-trade,15.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg""]",[],4.4,5,2026-03-17T07:06:04.526393
8983ca3eb859d3bc1c3749767e3251d8,Microflex® MidKnight®,Safco Dental,DRCBZ,gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-reg-midknight-reg,17.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbz.jpg""]",[],5.0,1,2026-03-17T07:06:04.526393
9cbc0a03a62a418119ac50e472132033,BeeSure® Glacier Nitrile,Safco Dental,DRCBY,gloves > Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,20.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg""]",[],5.0,2,2026-03-17T07:06:04.526393
8f2357731b082f780e94916dfd1d8753,Revo200®,Safco Dental,DRCBX,gloves > Nitrile gloves,https://www.safcodental.com/product/revo200-reg,17.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg""]",[],5.0,1,2026-03-17T07:06:04.526393
65d36d6f1048fa857039762c182045e4,Aurelia® Sonic®,Safco Dental,DRCBW,gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,24.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg""]",[],4.5,2,2026-03-17T07:06:04.526393
125e35756163a3e693c339b3fbb86f2a,Aurelia® Blush®,Safco Dental,DRCBU,gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-blush-reg,16.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbu.jpg""]",[],5.0,1,2026-03-17T07:06:04.526393
d72130fb9af9deea5d7208d74dabedc7,Aquasoft* Powder-free nitrile exam gloves,Safco Dental,DRCBT,gloves > Nitrile gloves,https://www.safcodental.com/product/aquasoft,32.5,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg""]",[],4.83,6,2026-03-17T07:06:04.526393
c24b412a2ac077a7921d5b1e1c56bb62,Evolve™ 300,Safco Dental,DRCBS,gloves > Nitrile gloves,https://www.safcodental.com/product/evolve-trade-300,26.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbs_2.jpg""]",[],5.0,1,2026-03-17T07:06:04.526393
51ec11e9fbaae08a7b8ffcfabbc55999,Pulse Nitrile,Safco Dental,DRCBQ,gloves > Nitrile gloves,https://www.safcodental.com/product/pulse-nitrile,13.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbq.jpg""]",[],5.0,4,2026-03-17T07:06:04.526393
7d67c61578179711c907dc2038bd7175,BeeSure® SuperSlim™ Nitrile,Safco Dental,DRCBO,gloves > Nitrile gloves,https://www.safcodental.com/product/beesure-reg-superslim-trade-nitrile,20.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbo.jpg""]",[],4.85,13,2026-03-17T07:06:04.527371
43efe1755337b1042a8fb7f20b6fa6ed,Safco Nitrilex® UltraSoft nitrile gloves,Safco Dental,DRCBN,gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-reg-ultrasoft-nitrile-gloves,13.29,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbn.jpg""]",[],4.6,10,2026-03-17T07:06:04.527371
616d93194bf78634be527e35c6104ed5,Aurelia® Amazing® Powder free nitrile exam gloves,Safco Dental,DRCBM,gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,24.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg""]",[],5.0,7,2026-03-17T07:06:04.527371
8986c690e3a79f3653644a73ae7ca370,Aqua Source®,Safco Dental,DRCBL,gloves > Nitrile gloves,https://www.safcodental.com/product/aqua-source-reg,20.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbl_2.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
2259688e8403fdf66a5e30336f1b839e,Halo™,Safco Dental,DRCBK,gloves > Nitrile gloves,https://www.safcodental.com/product/halo-trade,11.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbk.jpg""]",[],,,2026-03-17T07:06:04.527371
41e0eb3ec9f922a39aede2e5efd05518,Microflex® Ultraform™,Safco Dental,DRCBJ,gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,27.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg""]",[],4.33,3,2026-03-17T07:06:04.527371
59497724774d5340ce7711e258a10c65,Aurelia® Transform®,Safco Dental,DRCBI,gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-transform-sup-reg-sup,16.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbi.jpg""]",[],1.0,1,2026-03-17T07:06:04.527371
5a7ba78433ce9c1a15d59c14f107d068,Alasta® White,Safco Dental,DRCBH,gloves > Nitrile gloves,https://www.safcodental.com/product/alasta-sup-reg-sup-white,10.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbh.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
e5eead5de1e31831cff05d67f46789a7,Hu-Friedy nitrile utility gloves,Safco Dental,DRCBG,gloves > Nitrile gloves,https://www.safcodental.com/product/hu-friedy-nitrile-utility-gloves,24.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbg.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
36f85d800d57bfcee9958d4381c57fdd,Aurelia® Perform™,Safco Dental,DRCBF,gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-perform-sup-trade-sup,14.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbf.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
e0713958975ce0e3e9f6552998053f01,BeeSure® Slim™ Nitrile,Safco Dental,DRCBD,gloves > Nitrile gloves,https://www.safcodental.com/product/beesure-reg-slim-trade-nitrile,15.79,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbd.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
ef5d28047bbd7e61533bf31c8683ef1b,Microflex® Xceed®,Safco Dental,DRCBC,gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-reg-xceed-reg,24.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbc.jpg""]",[],5.0,1,2026-03-17T07:06:04.527371
603ac544ac02741f87f549b0d2106d98,NitriDerm® nitrile surgical gloves,Safco Dental,DRECM,gloves > Surgical gloves,https://www.safcodental.com/product/nitriderm-sup-reg-sup-nbsp-nitrile-surgical-gloves,61.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecm.jpg""]",[],3.0,1,2026-03-17T07:06:06.098931
526af13275619bbe8b721ee7a052ecf2,DermAssist® latex surgical gloves,Safco Dental,DRECL,gloves > Surgical gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,42.99,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg""]",[],5.0,1,2026-03-17T07:06:06.098931
85d2369c3df964b643b7afafc58c5929,Encore® Sensi-Touch® PF,Safco Dental,DREBH,gloves > Surgical gloves,https://www.safcodental.com/product/encore-reg-sensi-touch-reg-pf,56.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/drebh.jpg""]",[],,,2026-03-17T07:06:06.098931
2261d8ab9db4b047d96b891590ff17f7,Nuvo™,Safco Dental,DRUII-LC,gloves > Vinyl gloves,https://www.safcodental.com/product/nuvo-trade,7.49,USD,,In Stock,,{},"[""https://www.safcodental.com/media/catalog/product/d/r/druii_lc.jpg""]",[],,,2026-03-17T07:06:07.648293
